Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
8.2,0.085,0.0105,8.13,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.12,8.2,2019-08-30 08:41:36.289638
8.2,0.09,0.0111,8.13,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.12,8.2,2019-08-30 08:41:58.077514
8.21,0.095,0.0117,8.13,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.12,8.21,2019-08-30 08:42:19.546904
8.21,0.095,0.0117,8.13,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.12,8.21,2019-08-30 08:42:42.033907
8.21,0.095,0.0117,8.13,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.12,8.21,2019-08-30 08:43:04.053574
8.19,0.08,0.0099,8.13,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.12,8.21,2019-08-30 08:43:26.139468
8.19,0.08,0.0099,8.13,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.12,8.21,2019-08-30 08:43:47.928470
8.19,0.08,0.0099,8.13,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.12,8.21,2019-08-30 08:44:09.346111
8.2,0.09,0.0111,8.13,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.12,8.21,2019-08-30 08:44:31.813658
8.19,0.08,0.0099,8.13,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.12,8.21,2019-08-30 08:44:54.028264
8.2,0.0879,0.0108,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.21,2019-08-30 08:45:15.947435
8.19,0.0845,0.0104,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.21,2019-08-30 08:45:38.692285
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.21,2019-08-30 08:46:00.300262
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.21,2019-08-30 08:46:22.315471
8.2,0.0868,0.0107,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.21,2019-08-30 08:46:44.363580
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.21,2019-08-30 08:47:05.796194
